Source,Target,Type,Id,Label,timeset,Weight
1660,1150,Directed,23656,,,1
1397,925,Directed,23657,,,1
1258,1832,Directed,23658,,,1
1223,1711,Directed,23659,,,1
937,1829,Directed,23660,,,1
1089,2295,Directed,23661,,,1
886,1018,Directed,23662,,,1
1069,2404,Directed,23663,,,1
2403,1946,Directed,23664,,,1
1319,1165,Directed,23665,,,1
1600,923,Directed,23666,,,1
1686,1763,Directed,23667,,,1
2313,2062,Directed,23668,,,1
734,2164,Directed,23669,,,1
848,748,Directed,23670,,,1
1692,1580,Directed,23671,,,1
1676,1524,Directed,23672,,,1
894,960,Directed,23673,,,1
1852,1384,Directed,23674,,,1
1236,1316,Directed,23675,,,1
2480,2410,Directed,23676,,,1
1875,1682,Directed,23677,,,1
994,1463,Directed,23678,,,1
1773,1604,Directed,23679,,,1
1717,1817,Directed,23680,,,1
1354,1346,Directed,23681,,,1
2458,2443,Directed,23682,,,1
1889,1298,Directed,23683,,,1
1289,2063,Directed,23684,,,1
1527,1161,Directed,23685,,,1
1514,829,Directed,23686,,,1
2104,2042,Directed,23687,,,1
1054,620,Directed,23688,,,1
1077,1224,Directed,23689,,,1
1635,668,Directed,23690,,,1
2248,1174,Directed,23691,,,1
1984,1737,Directed,23692,,,1
2124,1573,Directed,23693,,,1
987,1601,Directed,23694,,,1
1625,1216,Directed,23695,,,1
803,2412,Directed,23696,,,1
2237,1780,Directed,23697,,,1
1194,991,Directed,23698,,,1
2010,1313,Directed,23699,,,1
2446,1863,Directed,23700,,,1
2000,1661,Directed,23701,,,1
2005,1645,Directed,23702,,,1
1378,2218,Directed,23703,,,1
1666,1445,Directed,23704,,,1
2284,2538,Directed,23705,,,1
1713,1688,Directed,23706,,,1
877,1842,Directed,23707,,,1
2037,2330,Directed,23708,,,1
1818,1043,Directed,23709,,,1
674,672,Directed,23710,,,1
1363,1222,Directed,23711,,,1
1605,1242,Directed,23712,,,1
875,1788,Directed,23713,,,1
1366,616,Directed,23714,,,1
1176,709,Directed,23715,,,1
1433,1188,Directed,23716,,,1
1991,1983,Directed,23717,,,1
646,674,Directed,23718,,,1
1506,1457,Directed,23719,,,1
1905,2455,Directed,23720,,,1
2544,2539,Directed,23721,,,1
2481,2024,Directed,23722,,,1
1831,1997,Directed,23723,,,1
1886,1827,Directed,23724,,,1
1044,841,Directed,23725,,,1
1516,1018,Directed,23726,,,1
2436,2361,Directed,23727,,,1
1113,2113,Directed,23728,,,1
653,1682,Directed,23729,,,1
1811,1242,Directed,23730,,,1
1772,1264,Directed,23731,,,1
956,2065,Directed,23732,,,1
1857,2493,Directed,23733,,,1
2147,2464,Directed,23734,,,1
2453,2438,Directed,23735,,,1
1835,1798,Directed,23736,,,1
2073,846,Directed,23737,,,1
1910,2028,Directed,23738,,,1
2505,2471,Directed,23739,,,1
1243,618,Directed,23740,,,1
1151,856,Directed,23741,,,1
2420,2244,Directed,23742,,,1
2517,1826,Directed,23743,,,1
2221,1245,Directed,23744,,,1
725,2068,Directed,23745,,,1
2414,2128,Directed,23746,,,1
1419,1752,Directed,23747,,,1
1297,2499,Directed,23748,,,1
881,1343,Directed,23749,,,1
1656,942,Directed,23750,,,1
1089,2207,Directed,23751,,,1
1662,1398,Directed,23752,,,1
953,2191,Directed,23753,,,1
2228,2087,Directed,23754,,,1
1302,1948,Directed,23755,,,1
1245,1911,Directed,23756,,,1
1264,1098,Directed,23757,,,1
1961,1702,Directed,23758,,,1
1243,1218,Directed,23759,,,1
2529,2438,Directed,23760,,,1
1032,707,Directed,23761,,,1
769,1306,Directed,23762,,,1
1666,1792,Directed,23763,,,1
2086,1117,Directed,23764,,,1
809,1942,Directed,23765,,,1
2055,2246,Directed,23766,,,1
1376,2522,Directed,23767,,,1
822,808,Directed,23768,,,1
765,2461,Directed,23769,,,1
1240,2460,Directed,23770,,,1
2046,2330,Directed,23771,,,1
1641,2119,Directed,23772,,,1
2214,2138,Directed,23773,,,1
1441,2232,Directed,23774,,,1
1770,2298,Directed,23775,,,1
2020,1344,Directed,23776,,,1
2530,1364,Directed,23777,,,1
1591,1642,Directed,23778,,,1
2176,1102,Directed,23779,,,1
1047,1376,Directed,23780,,,1
783,1146,Directed,23781,,,1
1407,2483,Directed,23782,,,1
2417,2293,Directed,23783,,,1
2199,1749,Directed,23784,,,1
1772,1799,Directed,23785,,,1
2395,2341,Directed,23786,,,1
1892,1343,Directed,23787,,,1
1441,1435,Directed,23788,,,1
1357,1342,Directed,23789,,,1
752,1146,Directed,23790,,,1
1645,2348,Directed,23791,,,1
1549,1031,Directed,23792,,,1
1850,1433,Directed,23793,,,1
1425,1995,Directed,23794,,,1
1983,1386,Directed,23795,,,1
1871,2492,Directed,23796,,,1
1866,1688,Directed,23797,,,1
2524,2419,Directed,23798,,,1
1933,1393,Directed,23799,,,1
2476,946,Directed,23800,,,1
1834,1306,Directed,23801,,,1
885,1212,Directed,23802,,,1
646,620,Directed,23803,,,1
2116,828,Directed,23804,,,1
2504,1332,Directed,23805,,,1
1039,922,Directed,23806,,,1
1680,1592,Directed,23807,,,1
1261,1143,Directed,23808,,,1
1866,2534,Directed,23809,,,1
779,968,Directed,23810,,,1
2036,1961,Directed,23811,,,1
1300,1581,Directed,23812,,,1
2142,1713,Directed,23813,,,1
2372,2335,Directed,23814,,,1
633,2490,Directed,23815,,,1
1230,1578,Directed,23816,,,1
1317,1700,Directed,23817,,,1
1372,2208,Directed,23818,,,1
1836,2148,Directed,23819,,,1
1665,1509,Directed,23820,,,1
1737,2481,Directed,23821,,,1
2507,2516,Directed,23822,,,1
1874,1896,Directed,23823,,,1
1494,1875,Directed,23824,,,1
2464,2371,Directed,23825,,,1
1498,1991,Directed,23826,,,1
1085,707,Directed,23827,,,1
1468,975,Directed,23828,,,1
1785,2321,Directed,23829,,,1
1391,2145,Directed,23830,,,1
1526,1433,Directed,23831,,,1
2420,1595,Directed,23832,,,1
2010,2190,Directed,23833,,,1
1548,2519,Directed,23834,,,1
1398,2021,Directed,23835,,,1
1054,855,Directed,23836,,,1
918,2432,Directed,23837,,,1
1799,2068,Directed,23838,,,1
1577,2091,Directed,23839,,,1
1600,1053,Directed,23840,,,1
837,2338,Directed,23841,,,1
824,800,Directed,23842,,,1
1610,2468,Directed,23843,,,1
1982,2213,Directed,23844,,,1
1802,1035,Directed,23845,,,1
2423,2363,Directed,23846,,,1
1497,1666,Directed,23847,,,1
848,655,Directed,23848,,,1
1683,1993,Directed,23849,,,1
2002,1195,Directed,23850,,,1
860,1857,Directed,23851,,,1
1498,2445,Directed,23852,,,1
1893,1419,Directed,23853,,,1
1196,958,Directed,23854,,,1
2160,1401,Directed,23855,,,1
1742,826,Directed,23856,,,1
1997,2173,Directed,23857,,,1
1322,2431,Directed,23858,,,1
1417,938,Directed,23859,,,1
1889,1970,Directed,23860,,,1
1529,1154,Directed,23861,,,1
1126,845,Directed,23862,,,1
2380,2078,Directed,23863,,,1
934,2221,Directed,23864,,,1
1766,1144,Directed,23865,,,1
1419,1313,Directed,23866,,,1
834,1465,Directed,23867,,,1
2163,1716,Directed,23868,,,1
817,814,Directed,23869,,,1
1432,1800,Directed,23870,,,1
692,1023,Directed,23871,,,1
2049,1088,Directed,23872,,,1
2041,1129,Directed,23873,,,1
2337,2111,Directed,23874,,,1
2519,2052,Directed,23875,,,1
1479,1275,Directed,23876,,,1
1811,1729,Directed,23877,,,1
1629,1626,Directed,23878,,,1
1810,1636,Directed,23879,,,1
1171,805,Directed,23880,,,1
2038,1554,Directed,23881,,,1
2016,1046,Directed,23882,,,1
701,2506,Directed,23883,,,1
1357,1046,Directed,23884,,,1
1546,1531,Directed,23885,,,1
916,708,Directed,23886,,,1
866,873,Directed,23887,,,1
1524,1837,Directed,23888,,,1
1216,960,Directed,23889,,,1
976,1551,Directed,23890,,,1
1249,1959,Directed,23891,,,1
2419,2349,Directed,23892,,,1
690,1180,Directed,23893,,,1
698,1539,Directed,23894,,,1
2545,2485,Directed,23895,,,1
1556,1187,Directed,23896,,,1
1827,2194,Directed,23897,,,1
1567,1932,Directed,23898,,,1
1561,1699,Directed,23899,,,1
2161,1438,Directed,23900,,,1
1595,1606,Directed,23901,,,1
2235,2178,Directed,23902,,,1
2442,1419,Directed,23903,,,1
893,2462,Directed,23904,,,1
1555,1529,Directed,23905,,,1
2099,2086,Directed,23906,,,1
2174,2472,Directed,23907,,,1
663,1518,Directed,23908,,,1
2408,2270,Directed,23909,,,1
752,2149,Directed,23910,,,1
2466,1822,Directed,23911,,,1
1090,2158,Directed,23912,,,1
2015,2007,Directed,23913,,,1
2318,1997,Directed,23914,,,1
1066,929,Directed,23915,,,1
1042,2425,Directed,23916,,,1
1183,2121,Directed,23917,,,1
1795,1790,Directed,23918,,,1
1258,1214,Directed,23919,,,1
1347,1224,Directed,23920,,,1
1459,701,Directed,23921,,,1
2104,2474,Directed,23922,,,1
792,2045,Directed,23923,,,1
1420,1500,Directed,23924,,,1
1127,1752,Directed,23925,,,1
1451,1706,Directed,23926,,,1
1767,2351,Directed,23927,,,1
2446,2362,Directed,23928,,,1
1719,1702,Directed,23929,,,1
2352,1210,Directed,23930,,,1
2520,2291,Directed,23931,,,1
1897,1855,Directed,23932,,,1
1342,2151,Directed,23933,,,1
1821,1688,Directed,23934,,,1
2233,1120,Directed,23935,,,1
2266,1570,Directed,23936,,,1
1651,685,Directed,23937,,,1
2241,2134,Directed,23938,,,1
1544,2378,Directed,23939,,,1
715,1023,Directed,23940,,,1
1365,1291,Directed,23941,,,1
1321,1040,Directed,23942,,,1
1383,1540,Directed,23943,,,1
2171,2463,Directed,23944,,,1
1266,1190,Directed,23945,,,1
1735,756,Directed,23946,,,1
1786,1266,Directed,23947,,,1
1542,1932,Directed,23948,,,1
2181,2176,Directed,23949,,,1
2042,2341,Directed,23950,,,1
2334,2325,Directed,23951,,,1
831,1371,Directed,23952,,,1
1446,618,Directed,23953,,,1
1222,1418,Directed,23954,,,1
1673,1644,Directed,23955,,,1
1848,683,Directed,23956,,,1
2278,2326,Directed,23957,,,1
874,736,Directed,23958,,,1
970,2406,Directed,23959,,,1
1007,2126,Directed,23960,,,1
2443,2368,Directed,23961,,,1
1092,976,Directed,23962,,,1
788,2367,Directed,23963,,,1
956,1698,Directed,23964,,,1
857,748,Directed,23965,,,1
1806,1754,Directed,23966,,,1
811,1435,Directed,23967,,,1
2548,1164,Directed,23968,,,1
2492,2296,Directed,23969,,,1
1239,1114,Directed,23970,,,1
733,1985,Directed,23971,,,1
2467,2384,Directed,23972,,,1
1654,2131,Directed,23973,,,1
2026,1681,Directed,23974,,,1
2321,2224,Directed,23975,,,1
1949,1422,Directed,23976,,,1
702,2462,Directed,23977,,,1
2120,2113,Directed,23978,,,1
2172,2546,Directed,23979,,,1
708,1938,Directed,23980,,,1
909,851,Directed,23981,,,1
1859,1817,Directed,23982,,,1
2272,2491,Directed,23983,,,1
1136,1040,Directed,23984,,,1
1292,1056,Directed,23985,,,1
1406,2262,Directed,23986,,,1
1337,2267,Directed,23987,,,1
678,1159,Directed,23988,,,1
2411,1820,Directed,23989,,,1
1413,2537,Directed,23990,,,1
1836,2423,Directed,23991,,,1
2241,2152,Directed,23992,,,1
968,2444,Directed,23993,,,1
1727,916,Directed,23994,,,1
1280,2476,Directed,23995,,,1
771,728,Directed,23996,,,1
2086,1596,Directed,23997,,,1
2328,2279,Directed,23998,,,1
2031,1219,Directed,23999,,,1
1008,2218,Directed,24000,,,1
2464,1703,Directed,24001,,,1
1495,1302,Directed,24002,,,1
1031,2128,Directed,24003,,,1
847,1804,Directed,24004,,,1
2409,2139,Directed,24005,,,1
1647,1720,Directed,24006,,,1
1699,1780,Directed,24007,,,1
2069,2026,Directed,24008,,,1
1306,897,Directed,24009,,,1
2358,2327,Directed,24010,,,1
2348,2041,Directed,24011,,,1
2116,1862,Directed,24012,,,1
2097,2364,Directed,24013,,,1
1566,2296,Directed,24014,,,1
1002,838,Directed,24015,,,1
1338,1875,Directed,24016,,,1
2038,1881,Directed,24017,,,1
2520,1965,Directed,24018,,,1
1926,851,Directed,24019,,,1
1706,1188,Directed,24020,,,1
2048,2041,Directed,24021,,,1
1141,1073,Directed,24022,,,1
1764,1990,Directed,24023,,,1
1518,1218,Directed,24024,,,1
1698,1778,Directed,24025,,,1
2306,2517,Directed,24026,,,1
1750,2009,Directed,24027,,,1
1811,1768,Directed,24028,,,1
1899,1714,Directed,24029,,,1
1501,1885,Directed,24030,,,1
971,2434,Directed,24031,,,1
1028,1009,Directed,24032,,,1
1557,1283,Directed,24033,,,1
2147,1832,Directed,24034,,,1
2486,1824,Directed,24035,,,1
2399,2154,Directed,24036,,,1
1400,1874,Directed,24037,,,1
2411,2464,Directed,24038,,,1
694,1088,Directed,24039,,,1
893,2291,Directed,24040,,,1
1641,2071,Directed,24041,,,1
765,1132,Directed,24042,,,1
1366,1524,Directed,24043,,,1
1375,708,Directed,24044,,,1
2516,2460,Directed,24045,,,1
801,1877,Directed,24046,,,1
1609,2352,Directed,24047,,,1
1869,1998,Directed,24048,,,1
727,678,Directed,24049,,,1
1597,1387,Directed,24050,,,1
846,728,Directed,24051,,,1
1589,2444,Directed,24052,,,1
828,1772,Directed,24053,,,1
1838,1320,Directed,24054,,,1
2017,1252,Directed,24055,,,1
2107,1701,Directed,24056,,,1
2131,1872,Directed,24057,,,1
1038,2049,Directed,24058,,,1
2228,1864,Directed,24059,,,1
1170,1500,Directed,24060,,,1
2007,2446,Directed,24061,,,1
1748,783,Directed,24062,,,1
1532,1309,Directed,24063,,,1
1538,749,Directed,24064,,,1
1917,1258,Directed,24065,,,1
1114,2351,Directed,24066,,,1
2184,1727,Directed,24067,,,1
2109,1436,Directed,24068,,,1
2457,2345,Directed,24069,,,1
825,974,Directed,24070,,,1
1554,2278,Directed,24071,,,1
1879,1806,Directed,24072,,,1
745,641,Directed,24073,,,1
1222,2430,Directed,24074,,,1
1051,996,Directed,24075,,,1
1248,631,Directed,24076,,,1
1858,2468,Directed,24077,,,1
913,860,Directed,24078,,,1
879,2117,Directed,24079,,,1
1314,2491,Directed,24080,,,1
912,1679,Directed,24081,,,1
1353,1275,Directed,24082,,,1
928,867,Directed,24083,,,1
2021,2250,Directed,24084,,,1
2350,1985,Directed,24085,,,1
1074,725,Directed,24086,,,1
965,2329,Directed,24087,,,1
1583,1681,Directed,24088,,,1
1922,1451,Directed,24089,,,1
1147,1926,Directed,24090,,,1
819,1568,Directed,24091,,,1
683,2094,Directed,24092,,,1
1304,1792,Directed,24093,,,1
2274,885,Directed,24094,,,1
909,1031,Directed,24095,,,1
1963,1801,Directed,24096,,,1
2243,2198,Directed,24097,,,1
1841,1215,Directed,24098,,,1
724,1331,Directed,24099,,,1
1546,2312,Directed,24100,,,1
1316,1305,Directed,24101,,,1
1184,1018,Directed,24102,,,1
1336,1123,Directed,24103,,,1
2321,945,Directed,24104,,,1
1238,1429,Directed,24105,,,1
2065,1461,Directed,24106,,,1
1534,2185,Directed,24107,,,1
1862,2151,Directed,24108,,,1
1324,2513,Directed,24109,,,1
2449,750,Directed,24110,,,1
1579,2510,Directed,24111,,,1
2020,885,Directed,24112,,,1
1571,812,Directed,24113,,,1
824,1805,Directed,24114,,,1
1793,2198,Directed,24115,,,1
1751,1420,Directed,24116,,,1
2345,1862,Directed,24117,,,1
2106,2152,Directed,24118,,,1
1447,1176,Directed,24119,,,1
1036,708,Directed,24120,,,1
2504,2268,Directed,24121,,,1
2263,1952,Directed,24122,,,1
755,713,Directed,24123,,,1
968,1646,Directed,24124,,,1
1220,2038,Directed,24125,,,1
746,1151,Directed,24126,,,1
1995,1499,Directed,24127,,,1
709,1157,Directed,24128,,,1
1484,1011,Directed,24129,,,1
2539,1331,Directed,24130,,,1
2329,2220,Directed,24131,,,1
1097,1153,Directed,24132,,,1
2044,1315,Directed,24133,,,1
2364,2213,Directed,24134,,,1
1618,1569,Directed,24135,,,1
1334,1528,Directed,24136,,,1
2384,879,Directed,24137,,,1
1460,1529,Directed,24138,,,1
892,863,Directed,24139,,,1
634,964,Directed,24140,,,1
2421,2485,Directed,24141,,,1
1572,1281,Directed,24142,,,1
1708,1407,Directed,24143,,,1
800,975,Directed,24144,,,1
1921,928,Directed,24145,,,1
1230,695,Directed,24146,,,1
926,1008,Directed,24147,,,1
1816,2369,Directed,24148,,,1
898,1483,Directed,24149,,,1
1234,1632,Directed,24150,,,1
1624,2434,Directed,24151,,,1
1293,812,Directed,24152,,,1
820,1975,Directed,24153,,,1
1103,2187,Directed,24154,,,1
2438,1843,Directed,24155,,,1
2291,644,Directed,24156,,,1
1690,1332,Directed,24157,,,1
1419,2217,Directed,24158,,,1
2377,2363,Directed,24159,,,1
1092,850,Directed,24160,,,1
1831,1659,Directed,24161,,,1
763,900,Directed,24162,,,1
1589,1646,Directed,24163,,,1
1240,1262,Directed,24164,,,1
1297,1259,Directed,24165,,,1
2493,2118,Directed,24166,,,1
1222,693,Directed,24167,,,1
2050,1264,Directed,24168,,,1
879,979,Directed,24169,,,1
1829,2468,Directed,24170,,,1
1059,1403,Directed,24171,,,1
2330,1659,Directed,24172,,,1
1353,968,Directed,24173,,,1
1959,1954,Directed,24174,,,1
1978,1265,Directed,24175,,,1
1466,1339,Directed,24176,,,1
2122,1856,Directed,24177,,,1
1334,992,Directed,24178,,,1
1799,1933,Directed,24179,,,1
2239,1933,Directed,24180,,,1
2297,1450,Directed,24181,,,1
2431,1932,Directed,24182,,,1
693,1116,Directed,24183,,,1
1424,1273,Directed,24184,,,1
1473,1792,Directed,24185,,,1
2348,2318,Directed,24186,,,1
2020,766,Directed,24187,,,1
1312,1665,Directed,24188,,,1
695,1658,Directed,24189,,,1
965,723,Directed,24190,,,1
2349,2334,Directed,24191,,,1
765,2497,Directed,24192,,,1
785,1384,Directed,24193,,,1
1950,2132,Directed,24194,,,1
1576,942,Directed,24195,,,1
2503,2478,Directed,24196,,,1
1448,1311,Directed,24197,,,1
1877,631,Directed,24198,,,1
2410,2341,Directed,24199,,,1
2214,2424,Directed,24200,,,1
1827,863,Directed,24201,,,1
1963,1883,Directed,24202,,,1
1614,2354,Directed,24203,,,1
1940,1810,Directed,24204,,,1
2197,1642,Directed,24205,,,1
1115,2107,Directed,24206,,,1
1143,1981,Directed,24207,,,1
1748,2102,Directed,24208,,,1
891,2431,Directed,24209,,,1
2426,2353,Directed,24210,,,1
779,999,Directed,24211,,,1
740,626,Directed,24212,,,1
1833,1438,Directed,24213,,,1
1283,2004,Directed,24214,,,1
1368,1669,Directed,24215,,,1
1483,1768,Directed,24216,,,1
2227,2172,Directed,24217,,,1
1771,1805,Directed,24218,,,1
2025,2175,Directed,24219,,,1
1485,2462,Directed,24220,,,1
1674,2291,Directed,24221,,,1
2301,2324,Directed,24222,,,1
1504,2160,Directed,24223,,,1
1464,2370,Directed,24224,,,1
2241,1524,Directed,24225,,,1
1208,2029,Directed,24226,,,1
848,2190,Directed,24227,,,1
1817,1597,Directed,24228,,,1
1903,2161,Directed,24229,,,1
2404,2098,Directed,24230,,,1
919,2473,Directed,24231,,,1
1692,1619,Directed,24232,,,1
959,1509,Directed,24233,,,1
1760,1399,Directed,24234,,,1
2218,1015,Directed,24235,,,1
2519,2448,Directed,24236,,,1
2011,1930,Directed,24237,,,1
961,1013,Directed,24238,,,1
1818,2456,Directed,24239,,,1
2387,2467,Directed,24240,,,1
1074,1772,Directed,24241,,,1
2076,2151,Directed,24242,,,1
2076,2345,Directed,24243,,,1
824,704,Directed,24244,,,1
2126,2069,Directed,24245,,,1
1507,1056,Directed,24246,,,1
2327,1293,Directed,24247,,,1
850,1123,Directed,24248,,,1
1837,1340,Directed,24249,,,1
858,2439,Directed,24250,,,1
1374,1517,Directed,24251,,,1
2164,2169,Directed,24252,,,1
2517,2490,Directed,24253,,,1
2517,2111,Directed,24254,,,1
1689,2257,Directed,24255,,,1
1434,1629,Directed,24256,,,1
2539,2535,Directed,24257,,,1
1503,2471,Directed,24258,,,1
883,1681,Directed,24259,,,1
1881,1839,Directed,24260,,,1
722,1511,Directed,24261,,,1
1629,1187,Directed,24262,,,1
1164,2165,Directed,24263,,,1
1545,1683,Directed,24264,,,1
614,989,Directed,24265,,,1
1693,1287,Directed,24266,,,1
800,1708,Directed,24267,,,1
1999,1879,Directed,24268,,,1
1450,1093,Directed,24269,,,1
1569,936,Directed,24270,,,1
1747,1309,Directed,24271,,,1
2364,2533,Directed,24272,,,1
2111,1015,Directed,24273,,,1
1150,910,Directed,24274,,,1
1958,1835,Directed,24275,,,1
2219,931,Directed,24276,,,1
1285,702,Directed,24277,,,1
1107,1068,Directed,24278,,,1
2469,1869,Directed,24279,,,1
711,1303,Directed,24280,,,1
1907,1837,Directed,24281,,,1
650,2204,Directed,24282,,,1
780,656,Directed,24283,,,1
1298,939,Directed,24284,,,1
1619,1604,Directed,24285,,,1
742,2255,Directed,24286,,,1
1873,999,Directed,24287,,,1
892,2121,Directed,24288,,,1
1388,2473,Directed,24289,,,1
1163,2472,Directed,24290,,,1
1827,2269,Directed,24291,,,1
1582,811,Directed,24292,,,1
2465,1973,Directed,24293,,,1
676,2456,Directed,24294,,,1
2185,1888,Directed,24295,,,1
1244,1162,Directed,24296,,,1
1292,1178,Directed,24297,,,1
1746,1736,Directed,24298,,,1
1840,839,Directed,24299,,,1
1272,2119,Directed,24300,,,1
1211,1838,Directed,24301,,,1
1674,1965,Directed,24302,,,1
1801,1452,Directed,24303,,,1
1368,689,Directed,24304,,,1
1813,2505,Directed,24305,,,1
1315,1366,Directed,24306,,,1
1917,1479,Directed,24307,,,1
813,2504,Directed,24308,,,1
1377,1809,Directed,24309,,,1
1380,1650,Directed,24310,,,1
694,1744,Directed,24311,,,1
808,779,Directed,24312,,,1
1040,982,Directed,24313,,,1
920,1251,Directed,24314,,,1
1172,1171,Directed,24315,,,1
2485,2436,Directed,24316,,,1
2208,2324,Directed,24317,,,1
1116,1115,Directed,24318,,,1
1768,1652,Directed,24319,,,1
1805,1201,Directed,24320,,,1
993,1770,Directed,24321,,,1
2019,2351,Directed,24322,,,1
2329,2039,Directed,24323,,,1
1883,1164,Directed,24324,,,1
972,1717,Directed,24325,,,1
1047,2522,Directed,24326,,,1
965,622,Directed,24327,,,1
1559,2425,Directed,24328,,,1
1787,1095,Directed,24329,,,1
2411,1832,Directed,24330,,,1
1967,960,Directed,24331,,,1
2102,1449,Directed,24332,,,1
1776,775,Directed,24333,,,1
1170,916,Directed,24334,,,1
782,2134,Directed,24335,,,1
1714,1658,Directed,24336,,,1
654,2279,Directed,24337,,,1
2503,2254,Directed,24338,,,1
1646,1275,Directed,24339,,,1
2506,2404,Directed,24340,,,1
2155,1856,Directed,24341,,,1
2537,626,Directed,24342,,,1
793,786,Directed,24343,,,1
769,707,Directed,24344,,,1
1969,821,Directed,24345,,,1
2342,1815,Directed,24346,,,1
1878,1348,Directed,24347,,,1
1960,1983,Directed,24348,,,1
1597,634,Directed,24349,,,1
1803,2130,Directed,24350,,,1
2400,835,Directed,24351,,,1
1310,1277,Directed,24352,,,1
1737,1473,Directed,24353,,,1
1367,1320,Directed,24354,,,1
1762,2133,Directed,24355,,,1
1651,2133,Directed,24356,,,1
859,2113,Directed,24357,,,1
2162,1514,Directed,24358,,,1
1781,1942,Directed,24359,,,1
711,2288,Directed,24360,,,1
2035,1997,Directed,24361,,,1
1659,1451,Directed,24362,,,1
1635,914,Directed,24363,,,1
2463,2239,Directed,24364,,,1
1986,2519,Directed,24365,,,1
1853,1842,Directed,24366,,,1
1774,1769,Directed,24367,,,1
1513,1216,Directed,24368,,,1
1389,1368,Directed,24369,,,1
1161,678,Directed,24370,,,1
2106,2479,Directed,24371,,,1
1393,725,Directed,24372,,,1
1203,1205,Directed,24373,,,1
1967,1966,Directed,24374,,,1
1050,1187,Directed,24375,,,1
1427,1358,Directed,24376,,,1
2177,891,Directed,24377,,,1
2235,1000,Directed,24378,,,1
2538,1036,Directed,24379,,,1
1135,2139,Directed,24380,,,1
1950,1316,Directed,24381,,,1
1305,1403,Directed,24382,,,1
1522,1573,Directed,24383,,,1
694,1433,Directed,24384,,,1
641,1216,Directed,24385,,,1
1333,2312,Directed,24386,,,1
1634,2435,Directed,24387,,,1
2298,1483,Directed,24388,,,1
1480,1301,Directed,24389,,,1
2051,2186,Directed,24390,,,1
1447,2465,Directed,24391,,,1
1082,1483,Directed,24392,,,1
1451,1414,Directed,24393,,,1
1562,1993,Directed,24394,,,1
1461,1394,Directed,24395,,,1
1879,1110,Directed,24396,,,1
703,620,Directed,24397,,,1
952,1812,Directed,24398,,,1
1256,1869,Directed,24399,,,1
1502,2232,Directed,24400,,,1
1560,806,Directed,24401,,,1
1712,1168,Directed,24402,,,1
792,2477,Directed,24403,,,1
1843,2152,Directed,24404,,,1
1548,1872,Directed,24405,,,1
670,1378,Directed,24406,,,1
2462,2344,Directed,24407,,,1
1208,1065,Directed,24408,,,1
1123,1205,Directed,24409,,,1
1428,1366,Directed,24410,,,1
2269,822,Directed,24411,,,1
2338,2325,Directed,24412,,,1
2147,2138,Directed,24413,,,1
989,1093,Directed,24414,,,1
1916,1436,Directed,24415,,,1
1879,1827,Directed,24416,,,1
2426,2495,Directed,24417,,,1
1192,697,Directed,24418,,,1
2297,1281,Directed,24419,,,1
1981,2338,Directed,24420,,,1
2509,2499,Directed,24421,,,1
2075,1701,Directed,24422,,,1
1738,1472,Directed,24423,,,1
1757,1332,Directed,24424,,,1
979,1348,Directed,24425,,,1
1202,656,Directed,24426,,,1
1214,1194,Directed,24427,,,1
1043,1958,Directed,24428,,,1
1120,2519,Directed,24429,,,1
1735,1166,Directed,24430,,,1
1756,2471,Directed,24431,,,1
2069,2293,Directed,24432,,,1
2487,2331,Directed,24433,,,1
1099,1720,Directed,24434,,,1
2236,1941,Directed,24435,,,1
1837,1330,Directed,24436,,,1
1902,1749,Directed,24437,,,1
959,2522,Directed,24438,,,1
2277,1203,Directed,24439,,,1
1315,1081,Directed,24440,,,1
2087,1419,Directed,24441,,,1
1978,1425,Directed,24442,,,1
732,730,Directed,24443,,,1
1829,1603,Directed,24444,,,1
915,1180,Directed,24445,,,1
1337,2160,Directed,24446,,,1
878,946,Directed,24447,,,1
1454,2252,Directed,24448,,,1
688,1091,Directed,24449,,,1
793,1654,Directed,24450,,,1
755,1861,Directed,24451,,,1
1182,1107,Directed,24452,,,1
1915,1307,Directed,24453,,,1
2206,1996,Directed,24454,,,1
731,2210,Directed,24455,,,1
1516,2091,Directed,24456,,,1
739,816,Directed,24457,,,1
1753,1719,Directed,24458,,,1
2429,2417,Directed,24459,,,1
894,1683,Directed,24460,,,1
1645,1321,Directed,24461,,,1
2417,2366,Directed,24462,,,1
836,722,Directed,24463,,,1
1533,1265,Directed,24464,,,1
2414,1677,Directed,24465,,,1
2185,1483,Directed,24466,,,1
1463,1921,Directed,24467,,,1
1341,1066,Directed,24468,,,1
980,1412,Directed,24469,,,1
2410,2492,Directed,24470,,,1
1619,1839,Directed,24471,,,1
2447,2252,Directed,24472,,,1
1305,1301,Directed,24473,,,1
1191,1133,Directed,24474,,,1
1494,1798,Directed,24475,,,1
1832,1828,Directed,24476,,,1
2158,2051,Directed,24477,,,1
973,730,Directed,24478,,,1
616,2175,Directed,24479,,,1
2282,1006,Directed,24480,,,1
1704,1839,Directed,24481,,,1
2026,2007,Directed,24482,,,1
2085,1127,Directed,24483,,,1
1018,1195,Directed,24484,,,1
1168,1157,Directed,24485,,,1
2409,2277,Directed,24486,,,1
1130,1203,Directed,24487,,,1
2211,2141,Directed,24488,,,1
2037,2006,Directed,24489,,,1
1120,708,Directed,24490,,,1
1821,2036,Directed,24491,,,1
2444,1931,Directed,24492,,,1
2532,2344,Directed,24493,,,1
2298,2188,Directed,24494,,,1
