Source,Target,Type,Id,Label,timeset,Weight
327,1491,Directed,8122,,,1
2414,1915,Directed,8123,,,1
1178,442,Directed,8124,,,1
1002,1159,Directed,8125,,,1
1683,1328,Directed,8126,,,1
26,795,Directed,8127,,,1
1514,2483,Directed,8128,,,1
1671,793,Directed,8129,,,1
169,2063,Directed,8130,,,1
2105,426,Directed,8131,,,1
1668,1101,Directed,8132,,,1
441,2189,Directed,8133,,,1
2123,518,Directed,8134,,,1
2114,44,Directed,8135,,,1
508,560,Directed,8136,,,1
2163,2426,Directed,8137,,,1
1264,1627,Directed,8138,,,1
384,1907,Directed,8139,,,1
1848,2309,Directed,8140,,,1
2006,2332,Directed,8141,,,1
1482,1655,Directed,8142,,,1
2042,2142,Directed,8143,,,1
1712,1725,Directed,8144,,,1
550,614,Directed,8145,,,1
1693,1240,Directed,8146,,,1
40,565,Directed,8147,,,1
966,2205,Directed,8148,,,1
1219,1816,Directed,8149,,,1
1072,1974,Directed,8150,,,1
1853,782,Directed,8151,,,1
325,1067,Directed,8152,,,1
1435,994,Directed,8153,,,1
637,587,Directed,8154,,,1
585,362,Directed,8155,,,1
1812,155,Directed,8156,,,1
1193,928,Directed,8157,,,1
813,2328,Directed,8158,,,1
898,1556,Directed,8159,,,1
243,1908,Directed,8160,,,1
2252,825,Directed,8161,,,1
68,687,Directed,8162,,,1
813,1368,Directed,8163,,,1
920,1959,Directed,8164,,,1
1361,2216,Directed,8165,,,1
1540,1178,Directed,8166,,,1
2363,1490,Directed,8167,,,1
238,2198,Directed,8168,,,1
2320,2293,Directed,8169,,,1
1277,2049,Directed,8170,,,1
2075,69,Directed,8171,,,1
74,885,Directed,8172,,,1
499,829,Directed,8173,,,1
958,2484,Directed,8174,,,1
1902,1635,Directed,8175,,,1
1419,157,Directed,8176,,,1
1349,1273,Directed,8177,,,1
2513,128,Directed,8178,,,1
1184,39,Directed,8179,,,1
1691,1854,Directed,8180,,,1
1766,470,Directed,8181,,,1
2421,477,Directed,8182,,,1
389,2484,Directed,8183,,,1
1625,970,Directed,8184,,,1
2167,441,Directed,8185,,,1
1478,934,Directed,8186,,,1
2516,714,Directed,8187,,,1
2112,1309,Directed,8188,,,1
2521,2320,Directed,8189,,,1
235,58,Directed,8190,,,1
1480,1261,Directed,8191,,,1
2235,2260,Directed,8192,,,1
839,577,Directed,8193,,,1
2432,866,Directed,8194,,,1
149,1820,Directed,8195,,,1
1340,1523,Directed,8196,,,1
1418,206,Directed,8197,,,1
1384,906,Directed,8198,,,1
2495,1665,Directed,8199,,,1
15,1408,Directed,8200,,,1
1971,1880,Directed,8201,,,1
1217,1611,Directed,8202,,,1
1920,43,Directed,8203,,,1
1277,1551,Directed,8204,,,1
961,36,Directed,8205,,,1
1518,1199,Directed,8206,,,1
913,1938,Directed,8207,,,1
1429,1897,Directed,8208,,,1
1984,1384,Directed,8209,,,1
1027,204,Directed,8210,,,1
847,883,Directed,8211,,,1
238,2114,Directed,8212,,,1
832,2075,Directed,8213,,,1
1905,2512,Directed,8214,,,1
602,2277,Directed,8215,,,1
2021,1304,Directed,8216,,,1
1057,2065,Directed,8217,,,1
1554,1925,Directed,8218,,,1
1379,2228,Directed,8219,,,1
2077,383,Directed,8220,,,1
196,1995,Directed,8221,,,1
303,1560,Directed,8222,,,1
1087,2323,Directed,8223,,,1
1595,1971,Directed,8224,,,1
195,177,Directed,8225,,,1
1630,1189,Directed,8226,,,1
828,2097,Directed,8227,,,1
1563,2381,Directed,8228,,,1
1556,1832,Directed,8229,,,1
529,375,Directed,8230,,,1
31,1608,Directed,8231,,,1
1599,1481,Directed,8232,,,1
369,1442,Directed,8233,,,1
1243,948,Directed,8234,,,1
1706,1322,Directed,8235,,,1
1536,2002,Directed,8236,,,1
1487,493,Directed,8237,,,1
2337,1984,Directed,8238,,,1
892,676,Directed,8239,,,1
2040,1006,Directed,8240,,,1
1636,304,Directed,8241,,,1
1755,1754,Directed,8242,,,1
2101,1097,Directed,8243,,,1
96,165,Directed,8244,,,1
2072,1977,Directed,8245,,,1
808,1859,Directed,8246,,,1
2143,1795,Directed,8247,,,1
279,578,Directed,8248,,,1
1909,2342,Directed,8249,,,1
2442,605,Directed,8250,,,1
1503,1345,Directed,8251,,,1
2506,774,Directed,8252,,,1
347,1339,Directed,8253,,,1
2112,769,Directed,8254,,,1
296,1352,Directed,8255,,,1
149,522,Directed,8256,,,1
1700,1944,Directed,8257,,,1
130,549,Directed,8258,,,1
149,229,Directed,8259,,,1
2433,1200,Directed,8260,,,1
1506,104,Directed,8261,,,1
1208,432,Directed,8262,,,1
1886,601,Directed,8263,,,1
665,2029,Directed,8264,,,1
2004,1340,Directed,8265,,,1
1925,1700,Directed,8266,,,1
600,637,Directed,8267,,,1
1923,1061,Directed,8268,,,1
2472,267,Directed,8269,,,1
2148,786,Directed,8270,,,1
1356,1357,Directed,8271,,,1
1326,297,Directed,8272,,,1
1320,656,Directed,8273,,,1
730,171,Directed,8274,,,1
137,62,Directed,8275,,,1
827,847,Directed,8276,,,1
1303,2068,Directed,8277,,,1
436,92,Directed,8278,,,1
2273,851,Directed,8279,,,1
1319,423,Directed,8280,,,1
373,1652,Directed,8281,,,1
1392,2328,Directed,8282,,,1
1154,1216,Directed,8283,,,1
367,1524,Directed,8284,,,1
1142,459,Directed,8285,,,1
1735,794,Directed,8286,,,1
266,451,Directed,8287,,,1
1758,1836,Directed,8288,,,1
1943,1457,Directed,8289,,,1
418,275,Directed,8290,,,1
1164,74,Directed,8291,,,1
378,52,Directed,8292,,,1
1749,546,Directed,8293,,,1
1652,2434,Directed,8294,,,1
24,17,Directed,8295,,,1
398,626,Directed,8296,,,1
2275,2305,Directed,8297,,,1
2093,1742,Directed,8298,,,1
2091,274,Directed,8299,,,1
1513,1970,Directed,8300,,,1
1020,2237,Directed,8301,,,1
1932,99,Directed,8302,,,1
1035,2287,Directed,8303,,,1
1694,1530,Directed,8304,,,1
1349,189,Directed,8305,,,1
2387,717,Directed,8306,,,1
936,2455,Directed,8307,,,1
1665,1841,Directed,8308,,,1
1262,698,Directed,8309,,,1
407,1332,Directed,8310,,,1
1089,96,Directed,8311,,,1
2318,2386,Directed,8312,,,1
844,1003,Directed,8313,,,1
42,2195,Directed,8314,,,1
120,283,Directed,8315,,,1
957,2538,Directed,8316,,,1
2545,1839,Directed,8317,,,1
1593,605,Directed,8318,,,1
1825,948,Directed,8319,,,1
943,944,Directed,8320,,,1
2259,1733,Directed,8321,,,1
106,1911,Directed,8322,,,1
1685,1829,Directed,8323,,,1
537,416,Directed,8324,,,1
1061,568,Directed,8325,,,1
126,1483,Directed,8326,,,1
157,1411,Directed,8327,,,1
463,2438,Directed,8328,,,1
1261,67,Directed,8329,,,1
507,558,Directed,8330,,,1
2217,1069,Directed,8331,,,1
1976,2472,Directed,8332,,,1
83,1661,Directed,8333,,,1
377,836,Directed,8334,,,1
596,773,Directed,8335,,,1
642,1560,Directed,8336,,,1
615,2104,Directed,8337,,,1
239,1920,Directed,8338,,,1
1260,946,Directed,8339,,,1
2196,1594,Directed,8340,,,1
681,2256,Directed,8341,,,1
1257,562,Directed,8342,,,1
842,798,Directed,8343,,,1
349,130,Directed,8344,,,1
116,546,Directed,8345,,,1
547,414,Directed,8346,,,1
49,1624,Directed,8347,,,1
1179,790,Directed,8348,,,1
2164,1535,Directed,8349,,,1
33,1345,Directed,8350,,,1
613,1127,Directed,8351,,,1
939,926,Directed,8352,,,1
2168,1357,Directed,8353,,,1
312,1123,Directed,8354,,,1
63,1523,Directed,8355,,,1
1667,1416,Directed,8356,,,1
31,1187,Directed,8357,,,1
411,1723,Directed,8358,,,1
1917,1676,Directed,8359,,,1
1784,1135,Directed,8360,,,1
40,2438,Directed,8361,,,1
814,371,Directed,8362,,,1
1832,1837,Directed,8363,,,1
705,1531,Directed,8364,,,1
60,2259,Directed,8365,,,1
2247,1690,Directed,8366,,,1
2355,149,Directed,8367,,,1
2249,317,Directed,8368,,,1
1588,1972,Directed,8369,,,1
764,1822,Directed,8370,,,1
1093,242,Directed,8371,,,1
47,1499,Directed,8372,,,1
26,2310,Directed,8373,,,1
1130,193,Directed,8374,,,1
1665,1620,Directed,8375,,,1
2164,1424,Directed,8376,,,1
2512,2338,Directed,8377,,,1
599,377,Directed,8378,,,1
1510,2394,Directed,8379,,,1
658,1849,Directed,8380,,,1
2090,614,Directed,8381,,,1
1564,15,Directed,8382,,,1
2255,550,Directed,8383,,,1
1018,1703,Directed,8384,,,1
298,2346,Directed,8385,,,1
1903,1562,Directed,8386,,,1
938,756,Directed,8387,,,1
1541,1542,Directed,8388,,,1
122,191,Directed,8389,,,1
1186,1227,Directed,8390,,,1
628,1750,Directed,8391,,,1
1187,1707,Directed,8392,,,1
1415,2073,Directed,8393,,,1
610,1617,Directed,8394,,,1
1167,1550,Directed,8395,,,1
1300,1790,Directed,8396,,,1
1602,795,Directed,8397,,,1
811,1754,Directed,8398,,,1
2301,2036,Directed,8399,,,1
1046,2314,Directed,8400,,,1
2249,934,Directed,8401,,,1
472,126,Directed,8402,,,1
2260,1953,Directed,8403,,,1
1642,1210,Directed,8404,,,1
2173,687,Directed,8405,,,1
1399,1593,Directed,8406,,,1
1373,1302,Directed,8407,,,1
1607,2071,Directed,8408,,,1
2349,2095,Directed,8409,,,1
405,51,Directed,8410,,,1
1828,1715,Directed,8411,,,1
799,1140,Directed,8412,,,1
1317,1944,Directed,8413,,,1
2035,1293,Directed,8414,,,1
375,2233,Directed,8415,,,1
2503,677,Directed,8416,,,1
1925,1845,Directed,8417,,,1
1131,2502,Directed,8418,,,1
1114,325,Directed,8419,,,1
1703,2503,Directed,8420,,,1
1163,1497,Directed,8421,,,1
2184,1225,Directed,8422,,,1
1858,445,Directed,8423,,,1
2448,2223,Directed,8424,,,1
2107,565,Directed,8425,,,1
2275,2360,Directed,8426,,,1
160,156,Directed,8427,,,1
698,1586,Directed,8428,,,1
843,485,Directed,8429,,,1
679,2454,Directed,8430,,,1
1711,654,Directed,8431,,,1
2376,1219,Directed,8432,,,1
2319,563,Directed,8433,,,1
2544,879,Directed,8434,,,1
1476,2120,Directed,8435,,,1
1793,1152,Directed,8436,,,1
649,2309,Directed,8437,,,1
1944,1738,Directed,8438,,,1
227,250,Directed,8439,,,1
683,1311,Directed,8440,,,1
419,1700,Directed,8441,,,1
2404,728,Directed,8442,,,1
2176,825,Directed,8443,,,1
2012,1778,Directed,8444,,,1
2529,983,Directed,8445,,,1
1491,2364,Directed,8446,,,1
1339,2227,Directed,8447,,,1
982,316,Directed,8448,,,1
917,1186,Directed,8449,,,1
671,2104,Directed,8450,,,1
214,524,Directed,8451,,,1
1941,2072,Directed,8452,,,1
2043,1870,Directed,8453,,,1
521,351,Directed,8454,,,1
2409,1358,Directed,8455,,,1
1350,1375,Directed,8456,,,1
1899,674,Directed,8457,,,1
816,2431,Directed,8458,,,1
1253,386,Directed,8459,,,1
241,1381,Directed,8460,,,1
2525,2076,Directed,8461,,,1
1428,2477,Directed,8462,,,1
1785,1045,Directed,8463,,,1
1608,1266,Directed,8464,,,1
285,1322,Directed,8465,,,1
2177,1418,Directed,8466,,,1
2156,1001,Directed,8467,,,1
940,756,Directed,8468,,,1
1486,1961,Directed,8469,,,1
84,1061,Directed,8470,,,1
2108,1491,Directed,8471,,,1
2142,2276,Directed,8472,,,1
2412,2466,Directed,8473,,,1
266,650,Directed,8474,,,1
2462,1965,Directed,8475,,,1
1951,736,Directed,8476,,,1
1609,1153,Directed,8477,,,1
1347,657,Directed,8478,,,1
82,1596,Directed,8479,,,1
384,2536,Directed,8480,,,1
1227,232,Directed,8481,,,1
1062,2242,Directed,8482,,,1
2225,2207,Directed,8483,,,1
657,678,Directed,8484,,,1
2365,1636,Directed,8485,,,1
840,2207,Directed,8486,,,1
1136,2211,Directed,8487,,,1
326,2205,Directed,8488,,,1
1600,179,Directed,8489,,,1
490,784,Directed,8490,,,1
1819,2311,Directed,8491,,,1
2496,1874,Directed,8492,,,1
335,1840,Directed,8493,,,1
568,1797,Directed,8494,,,1
860,125,Directed,8495,,,1
1847,2112,Directed,8496,,,1
2195,447,Directed,8497,,,1
1277,819,Directed,8498,,,1
2461,1409,Directed,8499,,,1
1060,705,Directed,8500,,,1
968,964,Directed,8501,,,1
1512,1270,Directed,8502,,,1
1211,937,Directed,8503,,,1
1731,2496,Directed,8504,,,1
573,451,Directed,8505,,,1
2289,1692,Directed,8506,,,1
1561,66,Directed,8507,,,1
535,1293,Directed,8508,,,1
471,644,Directed,8509,,,1
1265,1623,Directed,8510,,,1
1630,1614,Directed,8511,,,1
1605,2012,Directed,8512,,,1
2365,2289,Directed,8513,,,1
490,2307,Directed,8514,,,1
2111,1729,Directed,8515,,,1
726,2176,Directed,8516,,,1
1693,1203,Directed,8517,,,1
618,133,Directed,8518,,,1
1144,1712,Directed,8519,,,1
182,129,Directed,8520,,,1
2502,1048,Directed,8521,,,1
1477,1557,Directed,8522,,,1
2106,1522,Directed,8523,,,1
174,282,Directed,8524,,,1
522,303,Directed,8525,,,1
149,1346,Directed,8526,,,1
96,1593,Directed,8527,,,1
2230,1428,Directed,8528,,,1
906,318,Directed,8529,,,1
1976,1506,Directed,8530,,,1
2348,1578,Directed,8531,,,1
1700,1597,Directed,8532,,,1
1225,1324,Directed,8533,,,1
432,1208,Directed,8534,,,1
717,1104,Directed,8535,,,1
2290,1976,Directed,8536,,,1
1004,1210,Directed,8537,,,1
2101,2028,Directed,8538,,,1
443,943,Directed,8539,,,1
2102,2291,Directed,8540,,,1
551,1754,Directed,8541,,,1
1837,1307,Directed,8542,,,1
2148,1544,Directed,8543,,,1
1281,2161,Directed,8544,,,1
577,839,Directed,8545,,,1
1804,650,Directed,8546,,,1
1714,1870,Directed,8547,,,1
2295,2375,Directed,8548,,,1
764,2016,Directed,8549,,,1
702,1526,Directed,8550,,,1
2455,2338,Directed,8551,,,1
808,1370,Directed,8552,,,1
561,1059,Directed,8553,,,1
817,2490,Directed,8554,,,1
112,1302,Directed,8555,,,1
2032,1220,Directed,8556,,,1
487,458,Directed,8557,,,1
2482,1651,Directed,8558,,,1
949,756,Directed,8559,,,1
1577,402,Directed,8560,,,1
2000,387,Directed,8561,,,1
2505,1889,Directed,8562,,,1
2300,818,Directed,8563,,,1
1481,1651,Directed,8564,,,1
1883,483,Directed,8565,,,1
1829,743,Directed,8566,,,1
1300,609,Directed,8567,,,1
90,172,Directed,8568,,,1
1234,37,Directed,8569,,,1
1245,2084,Directed,8570,,,1
1509,1147,Directed,8571,,,1
427,1815,Directed,8572,,,1
249,1124,Directed,8573,,,1
2162,415,Directed,8574,,,1
790,1800,Directed,8575,,,1
159,282,Directed,8576,,,1
2330,676,Directed,8577,,,1
2094,1357,Directed,8578,,,1
1654,420,Directed,8579,,,1
867,591,Directed,8580,,,1
2331,42,Directed,8581,,,1
1287,485,Directed,8582,,,1
36,983,Directed,8583,,,1
2472,1195,Directed,8584,,,1
1589,2032,Directed,8585,,,1
2411,1320,Directed,8586,,,1
137,2488,Directed,8587,,,1
301,698,Directed,8588,,,1
1531,1309,Directed,8589,,,1
1292,1212,Directed,8590,,,1
291,39,Directed,8591,,,1
1152,237,Directed,8592,,,1
981,337,Directed,8593,,,1
1554,2292,Directed,8594,,,1
1872,1661,Directed,8595,,,1
67,1782,Directed,8596,,,1
515,1787,Directed,8597,,,1
2523,762,Directed,8598,,,1
205,1652,Directed,8599,,,1
886,51,Directed,8600,,,1
2001,1408,Directed,8601,,,1
343,1356,Directed,8602,,,1
288,2278,Directed,8603,,,1
1768,584,Directed,8604,,,1
92,1924,Directed,8605,,,1
1891,2474,Directed,8606,,,1
1526,1402,Directed,8607,,,1
316,982,Directed,8608,,,1
1728,1946,Directed,8609,,,1
609,869,Directed,8610,,,1
2375,2295,Directed,8611,,,1
812,1335,Directed,8612,,,1
502,1936,Directed,8613,,,1
1121,2196,Directed,8614,,,1
1905,185,Directed,8615,,,1
2055,1951,Directed,8616,,,1
1077,575,Directed,8617,,,1
1521,1523,Directed,8618,,,1
2171,225,Directed,8619,,,1
1282,1892,Directed,8620,,,1
875,2183,Directed,8621,,,1
192,339,Directed,8622,,,1
302,964,Directed,8623,,,1
1669,87,Directed,8624,,,1
1424,2306,Directed,8625,,,1
1298,298,Directed,8626,,,1
1053,2193,Directed,8627,,,1
359,1746,Directed,8628,,,1
873,1789,Directed,8629,,,1
826,1500,Directed,8630,,,1
139,2214,Directed,8631,,,1
1415,2217,Directed,8632,,,1
1729,1370,Directed,8633,,,1
2538,2130,Directed,8634,,,1
24,766,Directed,8635,,,1
1952,1115,Directed,8636,,,1
155,200,Directed,8637,,,1
299,803,Directed,8638,,,1
418,1545,Directed,8639,,,1
357,999,Directed,8640,,,1
1213,1457,Directed,8641,,,1
624,1396,Directed,8642,,,1
1408,1629,Directed,8643,,,1
382,656,Directed,8644,,,1
879,1664,Directed,8645,,,1
917,2510,Directed,8646,,,1
494,27,Directed,8647,,,1
2450,2012,Directed,8648,,,1
196,1186,Directed,8649,,,1
2411,1992,Directed,8650,,,1
251,2112,Directed,8651,,,1
108,1228,Directed,8652,,,1
1256,2456,Directed,8653,,,1
1808,183,Directed,8654,,,1
250,1281,Directed,8655,,,1
1848,532,Directed,8656,,,1
1972,228,Directed,8657,,,1
2276,1139,Directed,8658,,,1
1705,2204,Directed,8659,,,1
1925,715,Directed,8660,,,1
1689,1010,Directed,8661,,,1
1312,1521,Directed,8662,,,1
621,491,Directed,8663,,,1
2369,81,Directed,8664,,,1
2328,153,Directed,8665,,,1
2190,2475,Directed,8666,,,1
2021,497,Directed,8667,,,1
794,1628,Directed,8668,,,1
1942,2372,Directed,8669,,,1
572,2214,Directed,8670,,,1
2126,1572,Directed,8671,,,1
1040,814,Directed,8672,,,1
2407,143,Directed,8673,,,1
591,1565,Directed,8674,,,1
505,2457,Directed,8675,,,1
1862,2424,Directed,8676,,,1
379,878,Directed,8677,,,1
377,1419,Directed,8678,,,1
1208,1527,Directed,8679,,,1
1600,1230,Directed,8680,,,1
2342,1631,Directed,8681,,,1
623,2165,Directed,8682,,,1
43,1379,Directed,8683,,,1
1513,1475,Directed,8684,,,1
1453,1708,Directed,8685,,,1
324,691,Directed,8686,,,1
1390,2355,Directed,8687,,,1
853,335,Directed,8688,,,1
2402,281,Directed,8689,,,1
2491,2340,Directed,8690,,,1
2350,2089,Directed,8691,,,1
1778,2012,Directed,8692,,,1
1729,1041,Directed,8693,,,1
1368,849,Directed,8694,,,1
1244,343,Directed,8695,,,1
719,752,Directed,8696,,,1
2022,2314,Directed,8697,,,1
1754,2310,Directed,8698,,,1
97,2478,Directed,8699,,,1
271,846,Directed,8700,,,1
2346,289,Directed,8701,,,1
216,1859,Directed,8702,,,1
2363,91,Directed,8703,,,1
1900,2429,Directed,8704,,,1
2245,670,Directed,8705,,,1
2357,1305,Directed,8706,,,1
2139,1302,Directed,8707,,,1
694,441,Directed,8708,,,1
1436,138,Directed,8709,,,1
1326,133,Directed,8710,,,1
2111,1079,Directed,8711,,,1
200,155,Directed,8712,,,1
2478,302,Directed,8713,,,1
2492,2425,Directed,8714,,,1
2024,2400,Directed,8715,,,1
1761,2290,Directed,8716,,,1
2156,2098,Directed,8717,,,1
898,1407,Directed,8718,,,1
545,1465,Directed,8719,,,1
1989,131,Directed,8720,,,1
162,878,Directed,8721,,,1
257,852,Directed,8722,,,1
1731,202,Directed,8723,,,1
27,1304,Directed,8724,,,1
1594,179,Directed,8725,,,1
1344,278,Directed,8726,,,1
756,1308,Directed,8727,,,1
2246,694,Directed,8728,,,1
2388,1549,Directed,8729,,,1
1379,482,Directed,8730,,,1
1487,733,Directed,8731,,,1
588,128,Directed,8732,,,1
1422,726,Directed,8733,,,1
1553,1648,Directed,8734,,,1
859,2400,Directed,8735,,,1
1681,801,Directed,8736,,,1
2121,2332,Directed,8737,,,1
454,587,Directed,8738,,,1
1924,2098,Directed,8739,,,1
19,1932,Directed,8740,,,1
1001,1712,Directed,8741,,,1
1850,760,Directed,8742,,,1
20,1474,Directed,8743,,,1
2186,1987,Directed,8744,,,1
1866,387,Directed,8745,,,1
230,2413,Directed,8746,,,1
1458,128,Directed,8747,,,1
1409,2427,Directed,8748,,,1
2184,311,Directed,8749,,,1
1159,274,Directed,8750,,,1
922,1026,Directed,8751,,,1
2221,13,Directed,8752,,,1
2036,1802,Directed,8753,,,1
2541,2490,Directed,8754,,,1
320,2488,Directed,8755,,,1
592,404,Directed,8756,,,1
1228,614,Directed,8757,,,1
1220,1602,Directed,8758,,,1
1414,1135,Directed,8759,,,1
1824,1483,Directed,8760,,,1
1661,2311,Directed,8761,,,1
1630,632,Directed,8762,,,1
1297,970,Directed,8763,,,1
536,2189,Directed,8764,,,1
2275,2105,Directed,8765,,,1
867,2540,Directed,8766,,,1
1367,1557,Directed,8767,,,1
402,1301,Directed,8768,,,1
1955,246,Directed,8769,,,1
923,662,Directed,8770,,,1
969,2077,Directed,8771,,,1
166,2482,Directed,8772,,,1
1265,1879,Directed,8773,,,1
778,370,Directed,8774,,,1
1513,692,Directed,8775,,,1
1927,1603,Directed,8776,,,1
1,2343,Directed,8777,,,1
899,1512,Directed,8778,,,1
1767,72,Directed,8779,,,1
664,2451,Directed,8780,,,1
2452,1210,Directed,8781,,,1
1103,1429,Directed,8782,,,1
1797,2451,Directed,8783,,,1
673,2338,Directed,8784,,,1
1763,219,Directed,8785,,,1
280,1822,Directed,8786,,,1
520,1983,Directed,8787,,,1
1639,2205,Directed,8788,,,1
2027,338,Directed,8789,,,1
1799,842,Directed,8790,,,1
406,171,Directed,8791,,,1
1898,2318,Directed,8792,,,1
904,1647,Directed,8793,,,1
2412,2472,Directed,8794,,,1
355,1111,Directed,8795,,,1
860,471,Directed,8796,,,1
627,745,Directed,8797,,,1
803,100,Directed,8798,,,1
397,613,Directed,8799,,,1
2093,1352,Directed,8800,,,1
1563,1833,Directed,8801,,,1
286,901,Directed,8802,,,1
1474,598,Directed,8803,,,1
1382,1111,Directed,8804,,,1
1750,419,Directed,8805,,,1
51,785,Directed,8806,,,1
1528,760,Directed,8807,,,1
1536,390,Directed,8808,,,1
313,837,Directed,8809,,,1
1679,1009,Directed,8810,,,1
1192,1415,Directed,8811,,,1
928,1393,Directed,8812,,,1
1601,1802,Directed,8813,,,1
1841,2179,Directed,8814,,,1
1967,2461,Directed,8815,,,1
118,1344,Directed,8816,,,1
667,206,Directed,8817,,,1
339,1524,Directed,8818,,,1
392,1913,Directed,8819,,,1
1781,2426,Directed,8820,,,1
954,771,Directed,8821,,,1
1686,1696,Directed,8822,,,1
493,2188,Directed,8823,,,1
796,1023,Directed,8824,,,1
283,592,Directed,8825,,,1
1427,278,Directed,8826,,,1
620,1522,Directed,8827,,,1
1099,2449,Directed,8828,,,1
151,2413,Directed,8829,,,1
2122,199,Directed,8830,,,1
1352,2215,Directed,8831,,,1
456,1736,Directed,8832,,,1
795,1788,Directed,8833,,,1
285,729,Directed,8834,,,1
2220,716,Directed,8835,,,1
2213,1345,Directed,8836,,,1
2028,2490,Directed,8837,,,1
196,2510,Directed,8838,,,1
1239,1304,Directed,8839,,,1
123,539,Directed,8840,,,1
313,29,Directed,8841,,,1
2052,114,Directed,8842,,,1
2168,2218,Directed,8843,,,1
1316,2031,Directed,8844,,,1
1679,2068,Directed,8845,,,1
45,1499,Directed,8846,,,1
581,1081,Directed,8847,,,1
762,1385,Directed,8848,,,1
2453,1159,Directed,8849,,,1
2277,1063,Directed,8850,,,1
2251,1226,Directed,8851,,,1
1318,1914,Directed,8852,,,1
1661,83,Directed,8853,,,1
1587,1766,Directed,8854,,,1
1680,502,Directed,8855,,,1
2070,1553,Directed,8856,,,1
1425,1774,Directed,8857,,,1
213,2319,Directed,8858,,,1
1983,1522,Directed,8859,,,1
2527,1270,Directed,8860,,,1
2485,2476,Directed,8861,,,1
2094,1904,Directed,8862,,,1
820,2248,Directed,8863,,,1
1273,1522,Directed,8864,,,1
2248,2361,Directed,8865,,,1
510,289,Directed,8866,,,1
1363,1947,Directed,8867,,,1
1632,1633,Directed,8868,,,1
807,2415,Directed,8869,,,1
1456,2160,Directed,8870,,,1
549,1117,Directed,8871,,,1
1484,1139,Directed,8872,,,1
1216,1154,Directed,8873,,,1
1637,430,Directed,8874,,,1
328,1745,Directed,8875,,,1
1799,1754,Directed,8876,,,1
1983,1558,Directed,8877,,,1
2290,104,Directed,8878,,,1
548,458,Directed,8879,,,1
2536,699,Directed,8880,,,1
1238,1401,Directed,8881,,,1
669,1578,Directed,8882,,,1
1579,2039,Directed,8883,,,1
1006,2205,Directed,8884,,,1
293,77,Directed,8885,,,1
2200,729,Directed,8886,,,1
2090,604,Directed,8887,,,1
1345,179,Directed,8888,,,1
611,1099,Directed,8889,,,1
1143,1707,Directed,8890,,,1
2215,661,Directed,8891,,,1
369,913,Directed,8892,,,1
818,1299,Directed,8893,,,1
374,366,Directed,8894,,,1
998,2287,Directed,8895,,,1
2516,113,Directed,8896,,,1
441,1412,Directed,8897,,,1
1484,898,Directed,8898,,,1
972,863,Directed,8899,,,1
1316,2179,Directed,8900,,,1
1522,1807,Directed,8901,,,1
1878,2528,Directed,8902,,,1
2049,1704,Directed,8903,,,1
612,365,Directed,8904,,,1
1647,1400,Directed,8905,,,1
1953,2464,Directed,8906,,,1
1192,1128,Directed,8907,,,1
2369,2536,Directed,8908,,,1
925,556,Directed,8909,,,1
1691,1340,Directed,8910,,,1
2380,1837,Directed,8911,,,1
2515,706,Directed,8912,,,1
896,1468,Directed,8913,,,1
28,2520,Directed,8914,,,1
1988,216,Directed,8915,,,1
2451,627,Directed,8916,,,1
796,242,Directed,8917,,,1
819,1513,Directed,8918,,,1
649,1617,Directed,8919,,,1
408,364,Directed,8920,,,1
864,393,Directed,8921,,,1
907,2364,Directed,8922,,,1
46,1523,Directed,8923,,,1
206,1281,Directed,8924,,,1
1561,389,Directed,8925,,,1
1128,1192,Directed,8926,,,1
1223,2012,Directed,8927,,,1
264,2498,Directed,8928,,,1
1090,2073,Directed,8929,,,1
1267,1097,Directed,8930,,,1
436,1667,Directed,8931,,,1
1056,1578,Directed,8932,,,1
1653,381,Directed,8933,,,1
181,2472,Directed,8934,,,1
1881,1162,Directed,8935,,,1
1528,1730,Directed,8936,,,1
1894,1124,Directed,8937,,,1
2485,797,Directed,8938,,,1
1634,313,Directed,8939,,,1
454,1628,Directed,8940,,,1
182,1420,Directed,8941,,,1
2252,1016,Directed,8942,,,1
1321,428,Directed,8943,,,1
2449,1099,Directed,8944,,,1
1229,250,Directed,8945,,,1
2096,2032,Directed,8946,,,1
1548,178,Directed,8947,,,1
306,2159,Directed,8948,,,1
2001,1029,Directed,8949,,,1
516,341,Directed,8950,,,1
101,2071,Directed,8951,,,1
1533,2279,Directed,8952,,,1
662,195,Directed,8953,,,1
1741,1840,Directed,8954,,,1
1769,177,Directed,8955,,,1
1543,398,Directed,8956,,,1
1442,913,Directed,8957,,,1
639,1831,Directed,8958,,,1
2354,790,Directed,8959,,,1
2523,1336,Directed,8960,,,1
659,1478,Directed,8961,,,1
209,2250,Directed,8962,,,1
1356,614,Directed,8963,,,1
37,76,Directed,8964,,,1
67,2090,Directed,8965,,,1
2527,2441,Directed,8966,,,1
1371,620,Directed,8967,,,1
651,514,Directed,8968,,,1
2149,1513,Directed,8969,,,1
1801,691,Directed,8970,,,1
1534,2428,Directed,8971,,,1
1167,1226,Directed,8972,,,1
2038,1819,Directed,8973,,,1
33,42,Directed,8974,,,1
2499,2228,Directed,8975,,,1
2098,1839,Directed,8976,,,1
1545,2519,Directed,8977,,,1
1659,582,Directed,8978,,,1
2389,2183,Directed,8979,,,1
712,1404,Directed,8980,,,1
918,208,Directed,8981,,,1
